type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,22.0,1,1087,0,"(1, 0)",011,708.0,2,"(2, 3)",common
task,23.0,0,682,0,"(1, 0)",011,1087.0,4,"(5, 4)",rare
task,24.0,1,1147,1,"(0, 1)",011,858.0,4,"(5, 4)",common
task,25.0,0,1138,1,"(0, 1)",011,1085.0,4,"(5, 4)",common
task,26.0,0,1722,1,"(0, 1)",011,671.0,4,"(4, 5)",common
task,27.0,0,673,0,"(0, 1)",011,588.0,5,"(5, 4)",rare
task,28.0,1,460,0,"(0, 1)",011,734.0,3,"(2, 3)",common
task,29.0,1,641,0,"(1, 0)",011,1471.0,4,"(5, 4)",rare
task,30.0,1,648,0,"(1, 0)",011,1044.0,2,"(2, 3)",common
task,31.0,1,707,0,"(1, 0)",011,1460.0,3,"(3, 2)",common
task,32.0,1,727,1,"(0, 1)",011,1292.0,5,"(4, 5)",common
task,33.0,0,594,1,"(1, 0)",011,945.0,4,"(5, 4)",common
task,34.0,1,1075,1,"(1, 0)",011,737.0,4,"(4, 5)",common
task,35.0,1,803,1,"(1, 0)",011,754.0,5,"(4, 5)",common
task,36.0,0,807,0,"(1, 0)",011,1131.0,5,"(4, 5)",rare
task,37.0,0,899,1,"(1, 0)",011,1427.0,3,"(2, 3)",rare
task,38.0,0,622,0,"(1, 0)",011,833.0,4,"(4, 5)",rare
task,39.0,1,1149,1,"(1, 0)",011,846.0,5,"(4, 5)",common
task,40.0,0,460,1,"(1, 0)",011,877.0,2,"(2, 3)",rare
task,41.0,0,1718,0,"(1, 0)",011,1505.0,3,"(3, 2)",common
task,42.0,1,747,1,"(1, 0)",011,910.0,3,"(2, 3)",rare
task,43.0,1,780,0,"(0, 1)",011,883.0,2,"(2, 3)",common
task,44.0,0,1258,1,"(1, 0)",011,759.0,4,"(5, 4)",common
task,45.0,1,770,1,"(0, 1)",011,783.0,4,"(5, 4)",common
task,46.0,0,700,1,"(0, 1)",011,550.0,4,"(5, 4)",common
task,47.0,0,545,0,"(1, 0)",011,440.0,3,"(3, 2)",common
task,48.0,1,758,0,"(0, 1)",011,1386.0,5,"(4, 5)",rare
task,49.0,1,899,0,"(1, 0)",011,749.0,2,"(2, 3)",common
task,50.0,1,850,0,"(0, 1)",011,1101.0,2,"(2, 3)",common
task,51.0,1,826,0,"(1, 0)",011,950.0,2,"(2, 3)",common
task,52.0,1,789,1,"(1, 0)",011,935.0,5,"(4, 5)",common
task,53.0,0,624,0,"(0, 1)",011,747.0,3,"(2, 3)",common
task,54.0,1,709,0,"(0, 1)",011,930.0,4,"(4, 5)",rare
task,55.0,1,702,0,"(1, 0)",011,838.0,4,"(5, 4)",rare
task,56.0,1,588,0,"(0, 1)",011,601.0,4,"(4, 5)",rare
task,57.0,1,495,0,"(0, 1)",011,508.0,2,"(3, 2)",common
task,58.0,1,478,1,"(1, 0)",011,700.0,5,"(4, 5)",common
task,59.0,0,685,0,"(0, 1)",011,552.0,3,"(3, 2)",common
task,60.0,0,464,0,"(1, 0)",011,948.0,2,"(3, 2)",common
task,61.0,0,602,1,"(1, 0)",011,850.0,3,"(2, 3)",rare
task,62.0,0,748,1,"(1, 0)",011,673.0,4,"(4, 5)",common
task,63.0,0,476,0,"(1, 0)",011,688.0,5,"(5, 4)",rare
task,64.0,0,740,0,"(1, 0)",011,1073.0,2,"(3, 2)",common
task,65.0,0,653,1,"(1, 0)",011,773.0,3,"(2, 3)",rare
task,66.0,1,716,1,"(0, 1)",011,581.0,2,"(3, 2)",rare
task,67.0,1,787,1,"(0, 1)",011,853.0,2,"(2, 3)",rare
task,68.0,1,955,1,"(0, 1)",011,1013.0,5,"(5, 4)",common
task,69.0,0,732,1,"(1, 0)",011,971.0,4,"(4, 5)",common
task,70.0,0,755,1,"(1, 0)",011,693.0,4,"(5, 4)",common
task,71.0,0,560,1,"(1, 0)",011,596.0,2,"(2, 3)",rare
task,72.0,0,591,1,"(0, 1)",011,592.0,5,"(4, 5)",common
task,73.0,0,647,0,"(0, 1)",011,1422.0,5,"(4, 5)",rare
task,74.0,0,622,0,"(0, 1)",011,797.0,4,"(4, 5)",rare
task,75.0,0,929,0,"(0, 1)",011,562.0,3,"(2, 3)",common
task,76.0,0,766,0,"(0, 1)",011,1009.0,2,"(3, 2)",common
task,77.0,0,556,1,"(1, 0)",011,892.0,4,"(5, 4)",common
task,78.0,1,733,1,"(1, 0)",011,1112.0,4,"(5, 4)",common
task,79.0,0,884,1,"(1, 0)",011,672.0,4,"(4, 5)",common
task,80.0,0,702,1,"(0, 1)",011,449.0,5,"(4, 5)",common
task,81.0,1,219,1,"(0, 1)",011,675.0,4,"(4, 5)",common
task,82.0,0,743,1,"(0, 1)",011,651.0,2,"(3, 2)",rare
task,83.0,1,863,1,"(1, 0)",011,640.0,4,"(4, 5)",common
task,84.0,0,746,1,"(1, 0)",011,697.0,2,"(2, 3)",rare
task,85.0,1,682,1,"(0, 1)",011,875.0,4,"(5, 4)",common
task,86.0,0,592,1,"(0, 1)",011,1182.0,4,"(5, 4)",common
task,87.0,1,674,0,"(0, 1)",011,869.0,5,"(4, 5)",rare
task,88.0,0,717,1,"(1, 0)",011,1056.0,5,"(4, 5)",common
task,89.0,1,809,1,"(1, 0)",011,1048.0,4,"(5, 4)",common
task,90.0,1,887,1,"(0, 1)",011,824.0,4,"(4, 5)",common
task,91.0,0,541,0,"(1, 0)",011,729.0,3,"(3, 2)",common
task,92.0,1,535,1,"(0, 1)",011,637.0,5,"(5, 4)",common
task,93.0,0,1158,1,"(0, 1)",011,1126.0,3,"(3, 2)",rare
task,94.0,0,647,0,"(1, 0)",011,654.0,3,"(2, 3)",common
task,95.0,0,675,0,"(0, 1)",011,951.0,2,"(3, 2)",common
task,96.0,0,670,1,"(1, 0)",011,706.0,3,"(3, 2)",rare
task,97.0,1,1169,1,"(0, 1)",011,704.0,5,"(4, 5)",common
task,98.0,1,865,0,"(0, 1)",011,784.0,3,"(3, 2)",common
task,99.0,1,864,0,"(0, 1)",011,563.0,2,"(3, 2)",common
task,100.0,1,734,1,"(0, 1)",011,725.0,3,"(2, 3)",rare
task,101.0,0,630,1,"(1, 0)",011,999.0,4,"(5, 4)",common
task,102.0,0,858,0,"(0, 1)",011,1497.0,4,"(4, 5)",rare
task,103.0,0,736,1,"(0, 1)",011,681.0,5,"(5, 4)",common
task,104.0,0,615,1,"(0, 1)",011,1144.0,4,"(4, 5)",common
task,105.0,1,1124,0,"(1, 0)",011,743.0,4,"(5, 4)",rare
task,106.0,0,602,0,"(1, 0)",011,908.0,2,"(3, 2)",common
task,107.0,1,771,0,"(0, 1)",011,833.0,5,"(5, 4)",rare
task,108.0,0,737,1,"(0, 1)",011,571.0,5,"(4, 5)",common
task,109.0,0,1069,0,"(0, 1)",011,785.0,2,"(3, 2)",common
task,110.0,1,728,0,"(0, 1)",011,656.0,2,"(3, 2)",common
task,111.0,1,680,1,"(1, 0)",011,660.0,5,"(4, 5)",common
task,112.0,0,548,0,"(0, 1)",011,787.0,3,"(2, 3)",common
task,113.0,0,652,1,"(1, 0)",011,937.0,4,"(5, 4)",common
task,114.0,0,988,0,"(1, 0)",011,468.0,3,"(3, 2)",common
task,115.0,0,1263,1,"(0, 1)",011,728.0,4,"(5, 4)",common
task,116.0,1,868,1,"(0, 1)",011,898.0,4,"(4, 5)",common
task,117.0,1,879,0,"(0, 1)",011,1036.0,2,"(3, 2)",common
task,118.0,1,736,1,"(0, 1)",011,752.0,3,"(3, 2)",rare
task,119.0,0,728,0,"(1, 0)",011,907.0,2,"(2, 3)",common
task,120.0,0,811,1,"(0, 1)",011,880.0,3,"(2, 3)",rare
task,121.0,0,1344,1,"(1, 0)",011,845.0,4,"(4, 5)",common
task,122.0,1,638,1,"(0, 1)",011,491.0,5,"(4, 5)",common
task,123.0,0,1022,1,"(1, 0)",011,989.0,2,"(2, 3)",rare
task,124.0,0,748,0,"(1, 0)",011,974.0,3,"(2, 3)",common
task,125.0,1,555,0,"(0, 1)",011,637.0,3,"(2, 3)",common
task,126.0,0,1034,0,"(0, 1)",011,801.0,4,"(5, 4)",rare
task,127.0,0,623,1,"(1, 0)",011,766.0,2,"(3, 2)",rare
task,128.0,0,702,1,"(0, 1)",011,1232.0,3,"(2, 3)",rare
task,129.0,1,815,1,"(0, 1)",011,1064.0,5,"(5, 4)",common
task,130.0,0,744,0,"(1, 0)",011,768.0,2,"(2, 3)",common
task,131.0,-1,525,0,"(1, 0)",011,,-1,"(2, 3)",common
task,132.0,1,531,1,"(1, 0)",011,535.0,5,"(5, 4)",common
task,133.0,0,658,1,"(0, 1)",011,456.0,5,"(5, 4)",common
task,134.0,1,491,1,"(0, 1)",011,452.0,2,"(3, 2)",rare
task,135.0,1,601,0,"(0, 1)",011,683.0,2,"(2, 3)",common
task,136.0,0,653,1,"(0, 1)",011,688.0,5,"(5, 4)",common
task,137.0,1,525,0,"(0, 1)",011,439.0,5,"(5, 4)",rare
task,138.0,0,683,1,"(1, 0)",011,323.0,2,"(3, 2)",rare
task,139.0,1,757,0,"(0, 1)",011,608.0,4,"(4, 5)",rare
task,140.0,0,1558,0,"(1, 0)",011,604.0,5,"(4, 5)",rare
task,141.0,0,495,0,"(0, 1)",011,425.0,3,"(3, 2)",common
task,142.0,0,986,0,"(1, 0)",011,646.0,4,"(5, 4)",rare
task,143.0,0,571,1,"(1, 0)",011,875.0,2,"(3, 2)",rare
task,144.0,0,512,0,"(1, 0)",011,565.0,5,"(5, 4)",rare
task,145.0,0,898,1,"(0, 1)",011,608.0,4,"(5, 4)",common
task,146.0,0,614,1,"(1, 0)",011,1432.0,5,"(5, 4)",common
task,147.0,1,766,0,"(0, 1)",011,553.0,4,"(5, 4)",rare
task,148.0,0,366,1,"(0, 1)",011,650.0,3,"(3, 2)",rare
task,149.0,0,545,1,"(0, 1)",011,601.0,4,"(5, 4)",common
task,150.0,1,554,0,"(0, 1)",011,436.0,3,"(2, 3)",common
task,151.0,0,728,1,"(1, 0)",011,1180.0,5,"(5, 4)",common
task,152.0,1,578,1,"(0, 1)",011,839.0,3,"(2, 3)",rare
task,153.0,0,608,1,"(0, 1)",011,719.0,4,"(4, 5)",common
task,154.0,1,568,1,"(0, 1)",011,757.0,4,"(4, 5)",common
task,155.0,0,685,0,"(1, 0)",011,565.0,5,"(5, 4)",rare
task,156.0,0,706,1,"(0, 1)",011,814.0,4,"(5, 4)",common
task,157.0,0,547,1,"(1, 0)",011,859.0,5,"(5, 4)",common
task,158.0,0,496,1,"(1, 0)",011,686.0,4,"(5, 4)",common
task,159.0,0,862,0,"(1, 0)",011,644.0,3,"(3, 2)",common
task,160.0,0,676,0,"(0, 1)",011,542.0,3,"(2, 3)",common
task,161.0,0,916,0,"(1, 0)",011,662.0,2,"(3, 2)",common
task,162.0,1,1259,0,"(0, 1)",011,882.0,3,"(3, 2)",common
task,163.0,1,604,0,"(0, 1)",011,333.0,2,"(3, 2)",common
task,164.0,0,484,0,"(1, 0)",011,573.0,2,"(2, 3)",common
task,165.0,1,574,1,"(0, 1)",011,1094.0,4,"(5, 4)",common
task,166.0,0,852,1,"(1, 0)",011,493.0,3,"(3, 2)",rare
task,167.0,0,900,0,"(1, 0)",011,663.0,3,"(3, 2)",common
task,168.0,1,640,1,"(0, 1)",011,703.0,4,"(4, 5)",common
task,169.0,1,51,0,"(1, 0)",011,795.0,4,"(5, 4)",rare
task,170.0,1,596,0,"(0, 1)",011,741.0,3,"(3, 2)",common
task,171.0,0,776,1,"(0, 1)",011,709.0,4,"(4, 5)",common
task,172.0,0,469,0,"(1, 0)",011,630.0,3,"(2, 3)",common
task,173.0,1,705,1,"(1, 0)",011,775.0,2,"(3, 2)",rare
task,174.0,0,882,0,"(0, 1)",011,836.0,3,"(3, 2)",common
task,175.0,0,457,0,"(1, 0)",011,542.0,2,"(2, 3)",common
task,176.0,1,566,1,"(0, 1)",011,766.0,4,"(4, 5)",common
task,177.0,0,727,0,"(0, 1)",011,621.0,5,"(4, 5)",rare
task,178.0,1,504,0,"(0, 1)",011,713.0,2,"(2, 3)",common
task,179.0,1,853,0,"(1, 0)",011,438.0,3,"(2, 3)",common
task,180.0,1,420,0,"(0, 1)",011,689.0,3,"(3, 2)",common
task,181.0,1,690,0,"(0, 1)",011,591.0,3,"(2, 3)",common
task,182.0,1,1333,0,"(1, 0)",011,720.0,5,"(4, 5)",rare
task,183.0,0,589,1,"(1, 0)",011,604.0,4,"(5, 4)",common
task,184.0,0,459,1,"(1, 0)",011,385.0,5,"(5, 4)",common
task,185.0,1,662,0,"(1, 0)",011,658.0,3,"(3, 2)",common
task,186.0,1,495,0,"(1, 0)",011,750.0,4,"(5, 4)",rare
task,187.0,0,496,0,"(0, 1)",011,480.0,3,"(3, 2)",common
task,188.0,0,578,1,"(0, 1)",011,448.0,5,"(4, 5)",common
task,189.0,0,576,0,"(1, 0)",011,894.0,3,"(3, 2)",common
task,190.0,0,534,1,"(1, 0)",011,545.0,4,"(4, 5)",common
task,191.0,0,514,1,"(0, 1)",011,536.0,3,"(3, 2)",rare
task,192.0,1,652,1,"(1, 0)",011,635.0,5,"(4, 5)",common
task,193.0,0,723,0,"(1, 0)",011,672.0,4,"(5, 4)",rare
task,194.0,0,789,0,"(0, 1)",011,522.0,3,"(3, 2)",common
task,195.0,0,392,0,"(1, 0)",011,441.0,2,"(2, 3)",common
task,196.0,0,553,0,"(1, 0)",011,796.0,2,"(2, 3)",common
task,197.0,0,807,1,"(1, 0)",011,590.0,4,"(4, 5)",common
task,198.0,0,614,1,"(1, 0)",011,1153.0,4,"(5, 4)",common
task,199.0,1,612,0,"(0, 1)",011,1129.0,3,"(2, 3)",common
